id,name,mgmt,moi,cat,sex,cluster_name,block_name,district_name,school_type,assembly_name,parliament_name,pincode,address,landmark,bus,coord
34424,G HPS KARALAMANGALA,ed,kannada,Upper Primary,co-ed,v.g.doddi,magadi,ramnagara,primary,Magadi,Bangalore Rural,561201,,,,POINT(77.254459 12.9307813333333)
25676,GOVT LPS BACHAWAR HOSA TANDA,ed,kannada,Lower Primary,co-ed,hattikuni,yadgir,yadgiri,primary,Gurmitkal,Gulbarga,585202,,,,POINT(77.1182186666667 16.904242)
6864,"GHPS, KUNAGALLI",ed,kannada,Upper Primary,co-ed,kollegal-1,kollegal,chamrajnagar,primary,Kollegal,Chamarajanagar,571440,,,,POINT(77.0813596666667 12.11636)
10664,GHPS RENUMAKALAHALLI (CHIKKABA,ed,kannada,Upper Primary,co-ed,dibbur,chikkaballapur,chikballapur,primary,,,,,,,
11985,HPS KAKKEHARAVU,ed,kannada,Upper Primary,co-ed,godabanal,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577555,,,,POINT(76.3630423333333 14.0889986666667)
11056,GLPS CHEEMANAHALLI,ed,kannada,Lower Primary,co-ed,anoor,chintamani,chikballapur,primary,Chintamani,Kolar,563146,,,,POINT(78.11544 13.3867)
28334,LPS MUCHANDI VASTI TAJPUR,ed,kannada,Lower Primary,co-ed,toravi,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586130,,,,POINT(75.545853 16.7825505)
13508,GHPS SANTHEGUDDA,ed,kannada,Upper Primary,co-ed,santegudda,molakalmur,chitradurga,primary,Molakalmuru,Chitradurga,577540,,,,POINT(76.7197153333333 14.9786823333333)
17993,GLPS JALAPPALLI,ed,kannada,Lower Primary,co-ed,nangli,mulbagal,kolar,primary,Mulbagal,Kolar,563132,,,,POINT(78.544618 13.1638196666667)
2930,LPS VAJJARAMATTI,ed,kannada,Lower Primary,co-ed,yadahalli ingalagi,mudhol,bagalkot,primary,Mudhol,Bagalkot,587313,,,,POINT(75.378463 16.290008)
36083,G HPS DHARMESHWARA,ed,kannada,Upper Primary,co-ed,nandagudi,hosakote,bangalore rural,primary,Hosakote,Chikkballapur,562122,,,,POINT(77.92358 13.1816176666667)
28300,GOVT LPS S G NAGAR LT 2,ed,kannada,Lower Primary,co-ed,shivanagi,bijapur  rural,bijapur,primary,Nagthan,Bijapur,586127,,,,POINT(75.9847 16.9157846666667)
25669,GOVT LPS SIDDAYAPUR,ed,kannada,Upper Primary,co-ed,chapetla,yadgir,yadgiri,primary,Sedam,Gulbarga,585318,,,,POINT(77.321027 16.9282956666667)
28153,GOVT LPS GUGIKODA/KORI VASTI SHEGUN,ed,kannada,Lower Primary,co-ed,halagani,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586125,,,,POINT(75.5809233333333 16.5742386666667)
17429,GLPS MALLASANDRA,ed,kannada,Lower Primary,co-ed,thoradevandahalli,kolar,kolar,primary,,,,,,,
7016,GLPS,ed,kannada,Lower Primary,co-ed,bandahalli,hanur,chamrajnagar,primary,,,,,,,
35910,G LPS AREHALLI,ed,kannada,Lower Primary,co-ed,nelavagilu,hosakote,bangalore rural,primary,Hosakote,Chikkballapur,562114,,,,POINT(77.8892813636364 13.0802021818182)
25677,GLPS BACHAVAR TANDA,ed,kannada,Lower Primary,co-ed,hattikuni,yadgir,yadgiri,primary,Chittapur,Gulbarga,585218,,,,POINT(77.1282976666667 16.9136976666667)
2603,GKLPS GOLABHAVI TOTA NO.2,ed,kannada,Lower Primary,co-ed,terdal,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587315,,,,POINT(75.0601836666667 16.4519613333333)
13457,GHPS,ed,kannada,Upper Primary,co-ed,hanagal,molakalmur,chitradurga,primary,Molakalmuru,Chitradurga,577535,,,,POINT(76.629661984127 14.6507091269841)
17409,GLPS ALAHALLI,ed,kannada,Lower Primary,co-ed,vakkaleri,kolar,kolar,primary,Kolar,Kolar,563101,,,,POINT(78.12806 13.1315233333333)
2388,GOVT KBHPS MAROL,ed,kannada,Upper Primary,co-ed,dhannur,hunagund,bagalkot,primary,,,,,,,
20243,GLPS GANDINAGAR KUSTAGI,ed,kannada,Lower Primary,co-ed,kustagi,kustagi,koppal,primary,Kushtagi,Koppal,583277,,,,POINT(76.190942 15.762861)
25774,GOVT LPS SANKLAPUR,ed,kannada,Upper Primary,co-ed,azalapur,yadgir,yadgiri,primary,Gurmitkal,Gulbarga,585315,,,,POINT(77.461777 16.629925)
34904,G HPS AKKURU,ed,kannada,Upper Primary,co-ed,jalamangala,ramanagara,ramnagara,primary,Magadi,Bangalore Rural,571511,,,,POINT(77.1738223333333 12.816179)
28944,GOVT LPS AMOSHASIDDA KERUTGI LT VAS,ed,kannada,Lower Primary,co-ed,kalakeri,sindagi,bijapur,primary,,,,,,,
13308,GLPS SHIVANAKATTE,ed,kannada,Lower Primary,co-ed,m.g.dibba,hosadurga,chitradurga,primary,Hosadurga,Chitradurga,577527,,,,POINT(76.2554376666667 13.8029226666667)
28424,GOVT UBS LACHYAN ,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,,,,,,,
13162,GLPS HALETHIMMAPPANA HATTI,ed,kannada,Lower Primary,co-ed,kanchipura,hosadurga,chitradurga,primary,Hosadurga,Chitradurga,577533,,,,POINT(76.4580776666667 13.8091036666667)
34163,G HPS YESAPPANAPALYA,ed,kannada,Upper Primary,co-ed,narasandra,magadi,ramnagara,primary,Magadi,Bangalore Rural,562127,,,,POINT(77.1923993333333 13.06482)
25295,GOVT HPS BACHIMATTI,ed,kannada,Upper Primary,co-ed,devatkal,shorapur,yadgiri,primary,,,,,,,
11019,GLPS KAVALAGANAHALLI,ed,kannada,Lower Primary,co-ed,konapalli,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.0342583333333 13.384179)
13166,GLPS MUDIYAPPANAHALLI,ed,kannada,Lower Primary,co-ed,kanchipura,hosadurga,chitradurga,primary,Hosadurga,Chitradurga,577533,,,,POINT(76.465004 13.7318966666667)
29128,GOVT HPS BUDIHAL DON ,ed,kannada,Upper Primary,co-ed,kondaguli,sindagi,bijapur,primary,Devar Hippargi,Bijapur,586120,,,,POINT(76.1516 16.7117006666667)
18011,GMLPS NANGLI,ed,kannada,Lower Primary,co-ed,nangli,mulbagal,kolar,primary,Mulbagal,Kolar,563132,,,,POINT(78.5154015 13.1997555)
29345,GOVT LPS BIRESHWAR NGR JEVOOR,ed,kannada,Lower Primary,co-ed,zalaki,chadachan,bijapur,primary,Nagthan,Bijapur,586204,,,,POINT(75.77264 17.259061)
28315,GOVT LPS HONAWAD HK,ed,kannada,Lower Primary,co-ed,tikota,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586130,,,,POINT(75.4238041666667 16.8060641666667)
25318,GOVT LPS SIDDAPUR [B],ed,kannada,Lower Primary,co-ed,vajjal,shorapur,yadgiri,primary,Shorapur,Raichur,585215,,,,POINT(76.5900783333333 16.4450196666667)
27996,GOVT LPS SHIVAJI NAGAR ARAKERI,ed,kannada,Lower Primary,co-ed,arakeri,bijapur  rural,bijapur,primary,,,,,,,
11682,GLPS ANOOR HUNASENAHALLI,ed,kannada,Lower Primary,co-ed,melur,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562105,,,,POINT(77.8829193333333 13.38366)
11072,GLPS SINGANAHALLI,ed,kannada,Lower Primary,co-ed,anoor,chintamani,chikballapur,primary,Chintamani,Kolar,563146,,,,POINT(78.1371876666667 13.360559)
25836,GLPS WADNAHALLI TANDA,ed,kannada,Lower Primary,co-ed,yergoal,yadgir,yadgiri,primary,Chittapur,Gulbarga,585218,,,,POINT(77.0462413333333 16.8729596666667)
16939,GLPS DODDERI,ed,kannada,Lower Primary,co-ed,boodikote,bangarapete,kolar,primary,Bangarapet,Kolar,563129,,,,POINT(78.1911356666667 12.8988396666667)
16969,GLPS (DCM) E T BLOCK,ed,kannada,Lower Primary,co-ed,oorigam,bangarapete,kolar,primary,,,,,,,
18225,GLPS M AGRAHARA,ed,kannada,Lower Primary,co-ed,uthanur,mulbagal,kolar,primary,,,,,,,
25274,GOVT LPS KURBURGALLI SHORAPUR,ed,kannada,Lower Primary,co-ed,shorapur,shorapur,yadgiri,primary,,,,,,,
34937,G HPS BILAGUMBA,ed,kannada,Upper Primary,co-ed,kootagal,ramanagara,ramnagara,primary,Magadi,Bangalore Rural,571511,,,,POINT(77.2541996666667 12.7579766666667)
25342,GOVT LPS BEVINAL .Y .,ed,kannada,Lower Primary,co-ed,rukmapur,shorapur,yadgiri,primary,Shorapur,Raichur,585290,,,,POINT(76.8031576666667 16.454201)
13155,LPS SUDUGADANA PALYA,ed,kannada,Lower Primary,co-ed,srirampura,hosadurga,chitradurga,primary,Hosadurga,Chitradurga,577542,,,,POINT(76.3915705 13.6196775)
17979,GLPS INDIRANAGARA,ed,kannada,Lower Primary,co-ed,bairakur,mulbagal,kolar,primary,,,,,,,
28054,GOVT LPS DOMANAL LT 2,ed,kannada,Lower Primary,co-ed,bommanahallii,bijapur  rural,bijapur,primary,Nagthan,Bijapur,586117,,,,POINT(75.7510296666667 17.0215776666667)
2860,LPS THANIKERI,ed,kannada,Lower Primary,co-ed,lokapur,mudhol,bagalkot,primary,Mudhol,Bagalkot,587122,,,,POINT(75.3744 16.1671)
11058,GHPS DODDA BOMMANAHALLI,ed,kannada,Upper Primary,co-ed,anoor,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(78.1182586666667 13.31028)
17987,GLPS MANIGATTA,ed,kannada,Lower Primary,co-ed,bairakur,mulbagal,kolar,primary,Mulbagal,Kolar,563132,,,,POINT(78.5817376666667 13.271999)
11011,GLPS BOORAGAMAKALAHALLI,ed,kannada,Lower Primary,co-ed,konapalli,chintamani,chikballapur,primary,Chintamani,Kolar,563128,,,,POINT(77.9678773333333 13.3788546666667)
18235,GLPS BYKOTHUR,ed,kannada,Lower Primary,co-ed,gownipalli,srinivasapur,kolar,primary,Srinivaspur,Kolar,563161,,,,POINT(78.2343004545455 13.5369994545455)
16915,GLPS KALLAVIHOSAHALLI,ed,kannada,Lower Primary,co-ed,sundarapalya,bangarapete,kolar,primary,Kolar Gold Field,Kolar,563116,,,,POINT(78.3905953333333 13.0202196666667)
28702,GOVT LPS TARANAL,ed,kannada,Lower Primary,co-ed,dhavalagi,muddebihal,bijapur,primary,,,,,,,
28958,GOVT LPS FOR BOYS BENAKOTAGILT,ed,kannada,Lower Primary,co-ed,rampur pa,sindagi,bijapur,primary,Sindgi,Bijapur,586128,,,,POINT(76.2379633333333 16.9746642857143)
2872,GOVT LPS JOD HANUMAN MANTUR,ed,kannada,Lower Primary,co-ed,mudhol rm school,mudhol,bagalkot,primary,Mudhol,Bagalkot,587121,,,,POINT(75.3686203333333 16.3671396666667)
11680,GLPS ANKATHATTI,ed,kannada,Lower Primary,co-ed,melur,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562102,,,,POINT(77.8163785 13.308892)
10947,GLPS YASHWATHPURA,ed,kannada,Lower Primary,co-ed,k raguttahalli,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(77.97316 13.46604)
11009,GLPS BHAKTHARAHALLI,ed,kannada,Lower Primary,co-ed,konapalli,chintamani,chikballapur,primary,Chintamani,Kolar,563125,,,,POINT(77.9591523333333 13.4382053333333)
18440,GHPS UPPRARAHALLY,ed,kannada,Upper Primary,co-ed,lakshmipura,srinivasapur,kolar,primary,,,,,,,
13004,GLPS HULIKERE,ed,kannada,Lower Primary,co-ed,talya,holalkere,chitradurga,primary,Hosadurga,Chitradurga,577527,,,,POINT(76.277326 13.9441953333333)
13010,LPS KALLAVVANAGATHIHALLI,ed,kannada,Lower Primary,co-ed,b.durga,holalkere,chitradurga,primary,Holalkere,Chitradurga,577518,,,,POINT(76.1524973333333 14.1771793333333)
12421,HPS KARIKERE,ed,kannada,Upper Primary,co-ed,dodderi,challakere,chitradurga,primary,Challakere,Chitradurga,577522,,,,POINT(76.766285 14.33211)
2658,GOVT NUTANA VIDYALAYA BANAHATT,ed,kannada,Upper Primary,co-ed,bhanatti,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587311,,,,POINT(75.1301 16.486734)
25090,GOVT LPS JAIRAMA TANDA,ed,kannada,Upper Primary,co-ed,balashettihal,shorapur,yadgiri,primary,,,,,,,
28925,GOVT UB LPS KANNOLLI ,ed,kannada,Lower Primary,co-ed,kannolli,sindagi,bijapur,primary,Sindgi,Bijapur,586115,,,,POINT(76.14977 16.8609373333333)
15042,GLPS BEERANAKUPPA,ed,kannada,Lower Primary,co-ed,kyasamballi,bangarapete,kolar,primary,Kolar Gold Field,Kolar,563113,,,,POINT(78.315525 12.9446045)
11785,GLPS CHAGE,ed,kannada,Lower Primary,co-ed,abblodu,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562105,,,,POINT(77.86732975 13.4383005)
3065,GOVT HPS RANJANAGI,ed,kannada,Upper Primary,co-ed,uttur,mudhol,bagalkot,primary,Mudhol,Bagalkot,587313,,,,POINT(75.209785 16.3157836666667)
11981,HPS ANNEHAL,ed,kannada,Upper Primary,co-ed,godabanal,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577555,,,,POINT(76.3340583333333 14.1042823333333)
18240,GLPS CHILLARLAPALLI,ed,kannada,Lower Primary,co-ed,gownipalli,srinivasapur,kolar,primary,Srinivaspur,Kolar,563161,,,,POINT(78.210181 13.5522206666667)
17120,GLPS DADENAHALLI,ed,kannada,Lower Primary,co-ed,n.g. hulkur,bangarapete,kolar,primary,Kolar Gold Field,Kolar,563116,,,,POINT(78.4614626666667 13.0004473333333)
13448,GLPS GUNDLURU,ed,kannada,Lower Primary,co-ed,molakalmur west,molakalmur,chitradurga,primary,Molakalmuru,Chitradurga,577535,,,,POINT(76.714025 14.7052254285714)
17119,GLPS M KOTHUR,ed,kannada,Lower Primary,co-ed,n.g. hulkur,bangarapete,kolar,primary,Kolar Gold Field,Kolar,563116,,,,POINT(78.4352206666667 13.0022436666667)
11006,GLPS YARAMAREDDIHALLI,ed,kannada,Lower Primary,co-ed,buradagunte,chintamani,chikballapur,primary,Chintamani,Kolar,563159,,,,POINT(78.0034176666667 13.533958)
25138,LPS KANNELLI GUDISALU,ed,kannada,Lower Primary,co-ed,rangampeth,shorapur,yadgiri,primary,Shorapur,Raichur,585290,,,,POINT(76.611555 16.552724)
28319,GOVT KBLPS IMMADI VASTI TIKOTA,ed,kannada,Lower Primary,co-ed,tikota,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586130,,,,POINT(75.5345055 16.835127)
10260,GLPS ADINARAYANAPURA,ed,kannada,Lower Primary,co-ed,billur,bagepally,chikballapur,primary,,,,,,,
11687,GHPS CHOWDASANDRA,ed,kannada,Upper Primary,co-ed,melur,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562102,,,,POINT(77.837775 13.361672)
28463,GIVTLPS BENAKAVASATI CHIKBEVNU,ed,kannada,Lower Primary,co-ed,chikkabevanur,indi,bijapur,primary,Indi,Bijapur,586211,,,,POINT(75.90896 17.17052)
17112,GLPS SRINIVASAPURA,ed,kannada,Lower Primary,co-ed,n.g. hulkur,bangarapete,kolar,primary,Kolar Gold Field,Kolar,563116,,,,POINT(78.4391104761905 13.0007730952381)
1909,GOVT HPS KITTALI,ed,kannada,Upper Primary,co-ed,hebballi,badami,bagalkot,primary,Badami,Bagalkot,587155,,,,POINT(75.542104 15.8449465)
17744,GLPS NALLA THIMMANAHALLI,ed,kannada,Lower Primary,co-ed,dinnahalli,malur,kolar,primary,Malur,Kolar,563137,,,,POINT(78.0844597272727 12.9140185454545)
12789,LPS CHITRADEVARAHATTI,ed,kannada,Lower Primary,co-ed,yelladakere,hiriyur,chitradurga,primary,Hiriyur,Chitradurga,572143,,,,POINT(76.59816 13.7246556666667)
11815,GLPS KUMBIGANAHALLI,ed,kannada,Lower Primary,co-ed,cheemangala,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562122,,,,POINT(77.9214854761905 13.2438428571429)
11576,GHPS SOMESHWARA,ed,kannada,Upper Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209,,,,POINT(77.8310235 13.623204)
17525,GLPS HULIMANGALA HOSAKOTE,ed,kannada,Lower Primary,co-ed,lakkur,malur,kolar,primary,Malur,Kolar,563160,,,,POINT(77.8983840909091 12.9595153636364)
25314,GOVT LPS KALLDEVANHALLI CAMP,ed,kannada,Lower Primary,co-ed,vajjal,shorapur,yadgiri,primary,Shorapur,Raichur,585215,,,,POINT(76.5746556666667 16.4792836666667)
25784,GOVT MKPS YADGIR,ed,kannada,Lower Primary,co-ed,yadgir city,yadgir,yadgiri,primary,Yadgir,Raichur,585202,,,,POINT(77.1303235 16.767181)
25326,LPS ANAPUR,ed,kannada,Lower Primary,co-ed,yaktapur,shorapur,yadgiri,primary,Shahapur,Raichur,585216,,,,POINT(76.4700586666667 16.6374803333333)
2026,GOVT.L.P.S INAM HULLIKERI L.T,ed,kannada,Lower Primary,co-ed,haligeri,badami,bagalkot,primary,Bilgi,Bagalkot,587206,,,,POINT(75.600118 15.994405)
34428,G HPS MANCHANABELE,ed,kannada,Upper Primary,co-ed,v.g.doddi,magadi,ramnagara,primary,Magadi,Bangalore Rural,561201,,,,POINT(77.334878 12.8686)
11657,GLPS DIMBARLAHALLI,ed,kannada,Lower Primary,co-ed,dibburahalli,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562105,,,,POINT(77.922602 13.554126)
11077,GLPS DANDUPALYA,ed,kannada,Lower Primary,co-ed,muragamalla,chintamani,chikballapur,primary,Chintamani,Kolar,563146,,,,POINT(78.1348413333333 13.4111376666667)
18249,GLPS POOLAKUNTLAPALLI,ed,kannada,Lower Primary,co-ed,gownipalli,srinivasapur,kolar,primary,Srinivaspur,Kolar,563161,,,,POINT(78.228381 13.56326)
18232,GLPS VANIGANAHALLI,ed,kannada,Lower Primary,co-ed,uthanur,mulbagal,kolar,primary,Mulbagal,Kolar,563127,,,,POINT(78.306277 13.2000025)
10646,GLPS DODDATHAMMANAHALLI,ed,kannada,Lower Primary,co-ed,dibbur,chikkaballapur,chikballapur,primary,Chikkaballapur,Chikkballapur,562101,,,,POINT(77.807203 13.5074023333333)
10643,GLPS PATHUR,ed,kannada,Lower Primary,co-ed,dibbur,chikkaballapur,chikballapur,primary,Chikkaballapur,Chikkballapur,562101,,,,POINT(77.8086796666667 13.4630796666667)
2034,GOVT LPS SAGANUR,ed,kannada,Lower Primary,co-ed,haligeri,badami,bagalkot,primary,Bilgi,Bagalkot,587206,,,,POINT(75.4737193333333 16.04456)
25765,GOVT HPS GORNUR,ed,kannada,Upper Primary,co-ed,anapur,yadgir,yadgiri,primary,Gurmitkal,Gulbarga,585315,,,,POINT(77.4322596666667 16.6798783333333)
28479,LPS ALUR VASTI,ed,kannada,Lower Primary,co-ed,lachyan,indi,bijapur,primary,Indi,Bijapur,586111,,,,POINT(76.0091128571429 17.2525867857143)
11040,GLPS JODIHOSAHALLI,ed,kannada,Lower Primary,co-ed,talagavara,chintamani,chikballapur,primary,Chintamani,Kolar,563128,,,,POINT(77.9711843333333 13.305985)
11091,GLPS NIMMAKAYALAHALLI,ed,kannada,Lower Primary,co-ed,muragamalla,chintamani,chikballapur,primary,Chintamani,Kolar,563146,,,,POINT(78.166181 13.440081)
12479,HPS KYADHIGUNTE,ed,kannada,Upper Primary,co-ed,p.mahadevapura,challakere,chitradurga,primary,,,,,,,
10640,GLPS BUDAGANUR,ed,kannada,Lower Primary,co-ed,dibbur,chikkaballapur,chikballapur,primary,Chikkaballapur,Chikkballapur,562101,,,,POINT(77.82946 13.4658423333333)
28173,NANDYAL TOTADA VASTI,ed,kannada,Upper Primary,co-ed,gunadal,bijapur  rural,bijapur,primary,,,,,,,
10367,GLPS GUDIPALLI,ed,kannada,Lower Primary,co-ed,pathapalya,bagepally,chikballapur,primary,Bagepalli,Chikkballapur,561212,,,,POINT(77.9371273333333 13.737978)
12416,HPS DURGAVARA,ed,kannada,Upper Primary,co-ed,dodderi,challakere,chitradurga,primary,Challakere,Chitradurga,577537,,,,POINT(76.693023 14.3492403333333)
10657,GULP S MANCHANABELE,ed,kannada,Lower Primary,co-ed,dibbur,chikkaballapur,chikballapur,primary,,,,,,,
12888,GHPS GUDDADA SANTHENAHALLI,ed,kannada,Upper Primary,co-ed,gunderi,holalkere,chitradurga,primary,Holalkere,Chitradurga,577526,,,,POINT(76.2126973333333 13.9684596666667)
17543,GLPS CHAVARAMANGALA,ed,kannada,Lower Primary,co-ed,masthi,malur,kolar,primary,Malur,Kolar,563139,,,,POINT(77.9863819047619 12.8455321428571)
17511,GLPS KOTIGANAHALLI,ed,kannada,Lower Primary,co-ed,abbani,kolar,kolar,primary,Bangarapet,Kolar,563101,,,,POINT(78.2191265 13.076132)
10632,GLPS NALLAKADIRENAHALLI (POSHE,ed,kannada,Lower Primary,co-ed,poshettihalli,chikkaballapur,chikballapur,primary,Chikkaballapur,Chikkballapur,561211,,,,POINT(77.6543894444445 13.5207266666667)
12505,LPS KAREKATLAHATTY,ed,kannada,Lower Primary,co-ed,ramajogihalli,challakere,chitradurga,primary,,,,,,,
28960,GOVT. KBLPS DHARIKAR VASTI CHANDAKA,ed,kannada,Lower Primary,co-ed,rampur pa,sindagi,bijapur,primary,Sindgi,Bijapur,586128,,,,POINT(76.1087094545455 16.9707760909091)
3057,GOVT HPS HALKI,ed,kannada,Upper Primary,co-ed,uttur,mudhol,bagalkot,primary,Mudhol,Bagalkot,587313,,,,POINT(75.2573723611111 16.2201726388889)
11249,GHPS HOSAKOTE,ed,kannada,Upper Primary,co-ed,hosur,gowribidanur,chikballapur,primary,Gauribidanur,Chikkballapur,561210,,,,POINT(77.3987593333333 13.5812026666667)
28979,GOVT HPS RAMAPUR PA,ed,kannada,Upper Primary,co-ed,rampur pa,sindagi,bijapur,primary,Sindgi,Bijapur,586202,,,,POINT(76.225862 16.971651)
28760,GOVT LPS KYATANAL,ed,kannada,Lower Primary,co-ed,kodaganur,muddebihal,bijapur,primary,Devar Hippargi,Bijapur,586214,,,,POINT(76.3285193333333 16.5529223333333)
11800,GLPS AMARAVATHI,ed,kannada,Lower Primary,co-ed,cheemangala,sidlaghatta,chikballapur,primary,Kolar,Kolar,563101,,,,POINT(77.934 13.2689666666667)
11571,GHPS KATENAHALLI,ed,kannada,Upper Primary,co-ed,somenahalli,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561207,,,,POINT(77.8407692857143 13.6735583928571)
29255,GOVT LPS SONAKANAHALLI,ed,kannada,Lower Primary,co-ed,horti,bijapur  rural,bijapur,primary,Indi,Bijapur,586117,,,,POINT(75.77764 17.152258)
13502,GLPS HALEDADAURU,ed,kannada,Lower Primary,co-ed,j.b.halli,molakalmur,chitradurga,primary,Molakalmuru,Chitradurga,577540,,,,POINT(76.7563016666667 14.880979)
29277,GOVT LPS GOVINDAPUR,ed,kannada,Lower Primary,co-ed,nivaragi,chadachan,bijapur,primary,Nagthan,Bijapur,586205,,,,POINT(75.6723623333333 17.4271006666667)
27808,GOVT KGLPS DINDAWAR,ed,kannada,Lower Primary,co-ed,k salawadagi,basavan  bagewadi,bijapur,primary,Devar Hippargi,Bijapur,586203,,,,POINT(76.0499003333333 16.6589453333333)
13012,LPS H.GOLLARAHATTI,ed,kannada,Lower Primary,co-ed,b.durga,holalkere,chitradurga,primary,Holalkere,Chitradurga,577518,,,,POINT(76.193418 14.1854)
34308,G HPS KEMPANAHALLI,ed,kannada,Upper Primary,co-ed,mayaganahalli,ramanagara,ramnagara,primary,Magadi,Bangalore Rural,562128,,,,POINT(77.3612543333333 12.770958)
11814,GLPS KRISNHAHALLI,ed,kannada,Lower Primary,co-ed,cheemangala,sidlaghatta,chikballapur,primary,Sidlaghatta,Kolar,562102,,,,POINT(77.9018786666667 13.2865)
28464,LPSBAGALI VASTI SHIKBEVNOOR,ed,kannada,Lower Primary,co-ed,chikkabevanur,indi,bijapur,primary,Indi,Bijapur,586211,,,,POINT(75.89695 17.1708326190476)
34777,G HPS SHETTIHALLI,ed,kannada,Upper Primary,co-ed,shettihalli,channapatna,ramnagara,primary,Channapatna,Bangalore Rural,571501,,,,POINT(77.1499056666667 12.6424006666667)
28343,GOVT LPS ATALATTI LT,ed,kannada,Lower Primary,co-ed,toravi,bijapur  rural,bijapur,primary,,,,,,,
2373,GOVT KBLPS VALAKALADINNI,ed,kannada,Lower Primary,co-ed,kudal sangam,hunagund,bagalkot,primary,,,,,,,
34973,G HPS PALABHOVIDODDI,ed,kannada,Upper Primary,co-ed,sugganahalli,ramanagara,ramnagara,primary,Ramanagaram,Bangalore Rural,562128,,,,POINT(77.2838596666667 12.750496)
10359,GLPS NADIMPALLI,ed,kannada,Lower Primary,co-ed,mittemari,bagepally,chikballapur,primary,Bagepalli,Chikkballapur,561207,,,,POINT(77.8300206666667 13.7230396666667)
12285,HPS KATAVVANAHALLY,ed,kannada,Upper Primary,co-ed,talaku,challakere,chitradurga,primary,,,,,,,
10400,GLPS PEDDATHUMAKEPALLI,ed,kannada,Lower Primary,co-ed,yallampalli,bagepally,chikballapur,primary,Bagepalli,Chikkballapur,561207,,,,POINT(77.8458691071428 13.7687871428571)
11918,HPS CHIKKAPPANAHALLY,ed,kannada,Upper Primary,co-ed,chikkagondanahalli,chitradurga,chitradurga,primary,Challakere,Chitradurga,577502,,,,POINT(76.3715186666667 14.339074)
25316,GOVT LPS MAJULAPURHALLI,ed,kannada,Lower Primary,co-ed,vajjal,shorapur,yadgiri,primary,Shorapur,Raichur,585215,,,,POINT(76.546 16.419819)
28640,GOVT MPS BASARAKOD,ed,kannada,Model Primary,co-ed,basarakod,muddebihal,bijapur,primary,,,,,,,
20248,GHPS VANAGERI,ed,kannada,Upper Primary,co-ed,kustagi,kustagi,koppal,primary,Kushtagi,Koppal,583277,,,,POINT(76.176175 15.800275)
12585,GHPS IYANAHALLY,ed,kannada,Upper Primary,co-ed,maskalmatti,hiriyur,chitradurga,primary,Hiriyur,Chitradurga,577545,,,,POINT(76.6912646666667 14.026721)
10282,GLPS MANJUNATHAPURA,ed,kannada,Lower Primary,co-ed,chakavelu,bagepally,chikballapur,primary,,,,,,,
25356,GOVT LPS MACHIGUNDAL,ed,kannada,Upper Primary,co-ed,devargonal,shorapur,yadgiri,primary,Shorapur,Raichur,585323,,,,POINT(76.7058763333333 16.5926006666667)
17307,GLPS SEETHAPPANAHALLI,ed,kannada,Lower Primary,co-ed,madderi,kolar,kolar,primary,Kolar,Kolar,563101,,,,POINT(78.0703603333333 13.264996)
27995,GOVT LPS MOHITE VASTI ARAKERI,ed,kannada,Lower Primary,co-ed,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104,,,,POINT(75.7027380952381 16.9050466666667)
12167,ULPS MANDAKI BHATTI,ed,kannada,Lower Primary,co-ed,belagatta,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577501,,,,POINT(76.3931406666667 14.2243)
28556,GOVT CHANDRAJAN HARI VASTI,ed,kannada,Upper Primary,co-ed,nimbal kd,indi,bijapur,primary,Indi,Bijapur,586211,,,,POINT(75.82574 17.091176)
